title,price,rating,reviews_count,availability,is_best_seller,product_link,img_link,total_ratings,total_reviews,total_positive_ratings,total_positive_reviews,total_critical_ratings,total_critical_reviews,5_star_percent,4_star_percent,3_star_percent,2_star_percent,1_star_percent
"Blackstar [Original One Touch Use Technology Magnetic Mobile Holder for Car Dashboard (World's Strongest and Safest Magnets) - Can be Used in Car, Bike, Office, Home",499,4.4,5039,In stock,False,https://www.amazon.in/Blackstar-Magnetic-Dashboard-Strongest-Magnets/dp/B089G67DG5/ref=sr_1_9?keywords=Mobile+Accessories&qid=1692377493&sr=8-9,https://m.media-amazon.com/images/I/31bOF4ohgdL._SY300_SX300_QL70_ML2_.jpg,5039,1076,4309,917,730,159,67,19,6,2,6
Blackstar Nano MAG Car Mobile Holder - Car Mount - Magnetic Mobile Holder for Car (Smallest Magnetic Mobile Holder with Super-Strong and Super-Safe Magnets),399,4.1,2288,In stock,True,https://www.amazon.in/Blackstar-Nano-MAG-Mobile-Holder/dp/B096YK1MYD/ref=sr_1_10?keywords=Mobile+Accessories&qid=1692377493&sr=8-10,https://m.media-amazon.com/images/I/31-VU37AiAS._SX300_SY300_QL70_ML2_.jpg,2288,492,1808,365,480,127,59,19,10,4,9
"Cassarina Wall Mount Phone Holder, Phone Charging Stand Phone Brackets Mobile Phone Charging Hanging Holder Bracket Remote Control T-Shirt Shape Mounted Storag (4)",399,5.0,1,In stock,False,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MzQ2MzQ3MzY5NjgyNTk0OjE2OTIzNzc0OTM6c3BfbXRmOjMwMDAyMjA0NjUzNDUzMjo6MDo6&url=%2FCassarina-Charging-Brackets-Hanging-Bracket%2Fdp%2FB0C8P5N2ZZ%2Fref%3Dsr_1_11_sspa%3Fkeywords%3DMobile%2BAccessories%26qid%3D1692377493%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/415lrM-z48L._SX300_SY300_QL70_ML2_.jpg,0,0,0,0,0,0,100,0,0,0,0
"Ambrane Tablet & Mobile Holder for All Smartphones, Tabs, Kindle, iPad Mobile Holding Tabletop Stand, Height Adjustment, Foldable Design, Multipurpose, Anti-Skid Design (Twistand +, Black)",249,4.8,7,In stock,False,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MzQ2MzQ3MzY5NjgyNTk0OjE2OTIzNzc0OTM6c3BfbXRmOjMwMDAwOTMxMjU2ODUzMjo6MDo6&url=%2FAmbrane-Smartphones-Adjustment-Multipurpose-Anti-Skid%2Fdp%2FB0C6QVVF2N%2Fref%3Dsr_1_12_sspa%3Fkeywords%3DMobile%2BAccessories%26qid%3D1692377493%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/411krusgFcL._SX300_SY300_QL70_ML2_.jpg,0,0,0,0,0,0,81,19,0,0,0
"Ambrane Mobile Holding Tabletop Stand, 180 Perfect View, Height Adjustment, Wide Compatibility, Multipurpose, Anti-Skid Design (Twistand, White)",199,4.2,5008,,False,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzczMzk2NDEwMTc2NTk0OjE2OTIzNzc0OTM6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMTYzNjc5NTExODk4OjowOjo&url=%2FAmbrane-Adjustment-Compatibility-Multipurpose-Anti-Skid%2Fdp%2FB09ZPKWWWQ%2Fref%3Dsxin_25_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.5c2af76f-28ad-42b0-80ba-b318af0af39f%253Aamzn1.sym.5c2af76f-28ad-42b0-80ba-b318af0af39f%26cv_ct_cx%3DMobile%2BAccessories%26keywords%3DMobile%2BAccessories%26pd_rd_i%3DB09ZPKWWWQ%26pd_rd_r%3D3fd54a38-69c2-48ce-91ba-5de867fac893%26pd_rd_w%3DbpNL0%26pd_rd_wg%3DbHJme%26pf_rd_p%3D5c2af76f-28ad-42b0-80ba-b318af0af39f%26pf_rd_r%3DP1JY90FAN4C0N329ABJ4%26qid%3D1692377493%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-1-57f7ded0-ad23-4d3a-8b1d-eb8cdd1b0fe5-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,https://m.media-amazon.com/images/I/41SxI7mXVRL._SX300_SY300_QL70_ML2_.jpg,5008,780,4007,600,1001,180,55,25,10,3,7
Proffisy Mobile iPad Stand Aluminium Table Height Angle Adjustable Mobile Holder Phone Stand Holder for OnePlus Redmi Samsung Mi Oppo Vivo iPhone iPad Desk Online Classes Online Meeting Tabletop,854,4.2,2085,In stock,True,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzczMzk2NDEwMTc2NTk0OjE2OTIzNzc0OTM6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMTI5OTUwMzkwNTk4OjoxOjo&url=%2FProffisy-Adjustable-Compatible-iPhone12-Smartphones%2Fdp%2FB08QYXRQ6V%2Fref%3Dsxin_25_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.5c2af76f-28ad-42b0-80ba-b318af0af39f%253Aamzn1.sym.5c2af76f-28ad-42b0-80ba-b318af0af39f%26cv_ct_cx%3DMobile%2BAccessories%26keywords%3DMobile%2BAccessories%26pd_rd_i%3DB08QYXRQ6V%26pd_rd_r%3D3fd54a38-69c2-48ce-91ba-5de867fac893%26pd_rd_w%3DbpNL0%26pd_rd_wg%3DbHJme%26pf_rd_p%3D5c2af76f-28ad-42b0-80ba-b318af0af39f%26pf_rd_r%3DP1JY90FAN4C0N329ABJ4%26qid%3D1692377493%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-2-57f7ded0-ad23-4d3a-8b1d-eb8cdd1b0fe5-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,https://m.media-amazon.com/images/I/41proxHpibL._SX300_SY300_QL70_ML2_.jpg,2085,443,1703,377,382,66,59,22,10,4,6
Spanker Mobile Cell Phone Stand Adjustable Foldable Portable Holder Cradle，Phone Dock for Desk Table，Compatible with Phone 11 Pro xs xr x se 8，All Android Smartphones- White,474,4.0,3,In stock,False,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzczMzk2NDEwMTc2NTk0OjE2OTIzNzc0OTM6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMTI1ODA3MDExMDk4OjoyOjo&url=%2FSpanker-Adjustable-Cradle%25EF%25BC%258CPhone-Table%25EF%25BC%258CCompatible-Smartphones%2Fdp%2FB09Z6JKHL8%2Fref%3Dsxin_25_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.5c2af76f-28ad-42b0-80ba-b318af0af39f%253Aamzn1.sym.5c2af76f-28ad-42b0-80ba-b318af0af39f%26cv_ct_cx%3DMobile%2BAccessories%26keywords%3DMobile%2BAccessories%26pd_rd_i%3DB09Z6JKHL8%26pd_rd_r%3D3fd54a38-69c2-48ce-91ba-5de867fac893%26pd_rd_w%3DbpNL0%26pd_rd_wg%3DbHJme%26pf_rd_p%3D5c2af76f-28ad-42b0-80ba-b318af0af39f%26pf_rd_r%3DP1JY90FAN4C0N329ABJ4%26qid%3D1692377493%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-3-57f7ded0-ad23-4d3a-8b1d-eb8cdd1b0fe5-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,https://m.media-amazon.com/images/I/41WP9WGPTEL._SX300_SY300_QL70_ML2_.jpg,0,0,0,0,0,0,67,0,0,33,0
"Ambrane Tablet & Mobile Holder for All Smartphones, Tabs, Kindle, iPad Mobile Holding Tabletop Stand, Height Adjustment, Foldable Design, Multipurpose, Anti-Skid Design (Twistand +, Black)",249,4.8,7,In stock,False,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzczMzk2NDEwMTc2NTk0OjE2OTIzNzc0OTM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDAwOTMzNTU2MTUzMjo6Mzo6&url=%2FAmbrane-Smartphones-Adjustment-Multipurpose-Anti-Skid%2Fdp%2FB0C6QVVF2N%2Fref%3Dsxin_25_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.5c2af76f-28ad-42b0-80ba-b318af0af39f%253Aamzn1.sym.5c2af76f-28ad-42b0-80ba-b318af0af39f%26cv_ct_cx%3DMobile%2BAccessories%26keywords%3DMobile%2BAccessories%26pd_rd_i%3DB0C6QVVF2N%26pd_rd_r%3D3fd54a38-69c2-48ce-91ba-5de867fac893%26pd_rd_w%3DbpNL0%26pd_rd_wg%3DbHJme%26pf_rd_p%3D5c2af76f-28ad-42b0-80ba-b318af0af39f%26pf_rd_r%3DP1JY90FAN4C0N329ABJ4%26qid%3D1692377493%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-4-57f7ded0-ad23-4d3a-8b1d-eb8cdd1b0fe5-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,https://m.media-amazon.com/images/I/411krusgFcL._SX300_SY300_QL70_ML2_.jpg,0,0,0,0,0,0,81,19,0,0,0
"Ambrane Metallic Mobile Holder for All Smartphones, Tabs, Kindle, iPad Mobile Holding Tabletop Stand, 180 Perfect View, Height Adjustment, Foldable Design (Twistand Pro, Black)",299,4.9,16,In stock,False,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzczMzk2NDEwMTc2NTk0OjE2OTIzNzc0OTM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDAwOTUwNjMxMDgzMjo6NDo6&url=%2FAmbrane-Metallic-Smartphones-Tabletop-Adjustment%2Fdp%2FB0C6QV1G1V%2Fref%3Dsxin_25_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.5c2af76f-28ad-42b0-80ba-b318af0af39f%253Aamzn1.sym.5c2af76f-28ad-42b0-80ba-b318af0af39f%26cv_ct_cx%3DMobile%2BAccessories%26keywords%3DMobile%2BAccessories%26pd_rd_i%3DB0C6QV1G1V%26pd_rd_r%3D3fd54a38-69c2-48ce-91ba-5de867fac893%26pd_rd_w%3DbpNL0%26pd_rd_wg%3DbHJme%26pf_rd_p%3D5c2af76f-28ad-42b0-80ba-b318af0af39f%26pf_rd_r%3DP1JY90FAN4C0N329ABJ4%26qid%3D1692377493%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-5-57f7ded0-ad23-4d3a-8b1d-eb8cdd1b0fe5-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,https://m.media-amazon.com/images/I/41nfmshz+xL._SY300_SX300_.jpg,0,0,0,0,0,0,91,9,0,0,0
AmazonBasics Braided USB Type-C to Type-C 60W Fast Charging Data cable for Smartphone (Black -1.2 Meter),349,4.1,10976,In stock,True,https://www.amazon.in/AmazonBasics-Braided-Type-C-Charging-Smartphone/dp/B0BPCNSF83/ref=sxin_26_trfobq2av2_0_B0BPCNSF83?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&cv_ct_cx=Mobile+Accessories&keywords=Mobile+Accessories&pd_rd_i=B0BPCNSF83&pd_rd_r=3fd54a38-69c2-48ce-91ba-5de867fac893&pd_rd_w=Spp5C&pd_rd_wg=bHJme&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=P1JY90FAN4C0N329ABJ4&qid=1692377493&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1-973fd8bd-28ce-479e-8be4-fbaf1193947a,https://m.media-amazon.com/images/I/41t8I5Li7yL._SX300_SY300_QL70_ML2_.jpg,10976,1556,9526,1075,1439,481,57,22,7,3,11
"Amazonbasics Double Braided Nylon Micro USB (Not Type-C) Fast Charging Cable for Android Smartphone (6 Feet, Dark Grey)",1050,4.2,28132,In stock,False,https://www.amazon.in/AmazonBasics-Double-Braided-Charging-Android/dp/B074VM7SMM/ref=sxin_26_trfobq2av2_1_B074VM7SMM?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&cv_ct_cx=Mobile+Accessories&keywords=Mobile+Accessories&pd_rd_i=B074VM7SMM&pd_rd_r=3fd54a38-69c2-48ce-91ba-5de867fac893&pd_rd_w=Spp5C&pd_rd_wg=bHJme&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=P1JY90FAN4C0N329ABJ4&qid=1692377493&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2-973fd8bd-28ce-479e-8be4-fbaf1193947a,https://m.media-amazon.com/images/I/41onXkmbSKL._SX300_SY300_QL70_ML2_.jpg,28132,4505,24347,3574,3788,931,60,19,8,4,9
"Amazon Basics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter, Smartphone - 9 Feet (2.7 Meters) - White",839,4.2,22875,In stock,True,https://www.amazon.in/AmazonBasics-USB-Type-C-2-0-Cable/dp/B01GGKZ4NU/ref=sxin_26_trfobq2av2_2_B01GGKZ4NU?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&cv_ct_cx=Mobile+Accessories&keywords=Mobile+Accessories&pd_rd_i=B01GGKZ4NU&pd_rd_r=3fd54a38-69c2-48ce-91ba-5de867fac893&pd_rd_w=Spp5C&pd_rd_wg=bHJme&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=P1JY90FAN4C0N329ABJ4&qid=1692377493&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-3-973fd8bd-28ce-479e-8be4-fbaf1193947a,https://m.media-amazon.com/images/I/41pOYlC-U8L._SX300_SY300_QL70_ML2_.jpg,22875,2996,19794,2120,3052,876,59,21,7,3,10
Dyazo 3 Port 36 W Turbo Car Charger QC Charging Compatible for All Qualcomm 3.0 Devices and Normal Charging for All Mobile Phone with Type c Cable,449,4.1,459,In stock,False,https://www.amazon.in/Dyazo-Charger-Charging-Compatible-Qualcomm/dp/B09X7BS41V/ref=sxin_26_trfobq2av2_3_B09X7BS41V?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&cv_ct_cx=Mobile+Accessories&keywords=Mobile+Accessories&pd_rd_i=B09X7BS41V&pd_rd_r=3fd54a38-69c2-48ce-91ba-5de867fac893&pd_rd_w=Spp5C&pd_rd_wg=bHJme&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=P1JY90FAN4C0N329ABJ4&qid=1692377493&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4-973fd8bd-28ce-479e-8be4-fbaf1193947a,https://m.media-amazon.com/images/I/41R7ShxAOsL._SY300_SX300_QL70_ML2_.jpg,459,80,356,64,103,16,54,23,9,5,8
"Dyazo 12 W 3 Port USB Car Charger Adapter with Smart ic Compatible for Oppo, Vivo, Redmi,iPhone, Samsung and All Other Smart Mobile Phones",199,4.1,97,In stock,False,https://www.amazon.in/Dyazo-Charger-Adapter-Compatible-Samsung/dp/B0BR8C5QSW/ref=sxin_26_trfobq2av2_4_B0BR8C5QSW?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&cv_ct_cx=Mobile+Accessories&keywords=Mobile+Accessories&pd_rd_i=B0BR8C5QSW&pd_rd_r=3fd54a38-69c2-48ce-91ba-5de867fac893&pd_rd_w=Spp5C&pd_rd_wg=bHJme&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=P1JY90FAN4C0N329ABJ4&qid=1692377493&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-5-973fd8bd-28ce-479e-8be4-fbaf1193947a,https://m.media-amazon.com/images/I/31O+spNgBHL._SY300_SX300_.jpg,97,37,74,30,23,7,50,25,15,3,8
"Dyazo Tabletop Mobile Holder/Stand Adjustable Angle of Elevation for Desk, User Friendly Design Compatible for Samsung, iPhones, Vivo, Oppo All Mobile Phones (Black)",479,4.2,2333,In stock,False,https://www.amazon.in/Dyazo-Adjustable-Elevation-Friendly-Compatible/dp/B09R7B3VDY/ref=sxin_26_trfobq2av2_5_B09R7B3VDY?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&cv_ct_cx=Mobile+Accessories&keywords=Mobile+Accessories&pd_rd_i=B09R7B3VDY&pd_rd_r=3fd54a38-69c2-48ce-91ba-5de867fac893&pd_rd_w=Spp5C&pd_rd_wg=bHJme&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=P1JY90FAN4C0N329ABJ4&qid=1692377493&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-6-973fd8bd-28ce-479e-8be4-fbaf1193947a,https://m.media-amazon.com/images/I/21ZLuhcIfgL._SX300_SY300_QL70_ML2_.jpg,2333,390,1880,298,453,92,55,23,10,4,7
"Amazon Basics Amazonbasics Multi-Angle Portable Stand For Tablets, E-Readers And Phones Tabletop",599,4.4,30311,In stock,True,https://www.amazon.in/AmazonBasics-Multi-Angle-Portable-Tablets-readers/dp/B01IJ5A2UA/ref=sxin_26_trfobq2av2_6_B01IJ5A2UA?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&cv_ct_cx=Mobile+Accessories&keywords=Mobile+Accessories&pd_rd_i=B01IJ5A2UA&pd_rd_r=3fd54a38-69c2-48ce-91ba-5de867fac893&pd_rd_w=Spp5C&pd_rd_wg=bHJme&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=P1JY90FAN4C0N329ABJ4&qid=1692377493&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-7-973fd8bd-28ce-479e-8be4-fbaf1193947a,https://m.media-amazon.com/images/I/411NrTEzb4L._SY300_SX300_QL70_ML2_.jpg,30311,6207,26218,5299,4092,908,66,21,7,2,4
"STRIFF Uph1W Multi Angle Tablet/Mobile Stand. Holder for iPhone, Android, Samsung, Oneplus, Xiaomi. Portable, Foldable Stand.Perfect for Bed,Office, Home,Gift and Desktop (White) Tabletop",79,4.1,4998,In stock,False,https://www.amazon.in/STRIFF-Android-Portable-Foldable-Stand-Perfect/dp/B09Y14JLP3/ref=sr_1_13?keywords=Mobile+Accessories&qid=1692377493&sr=8-13,https://m.media-amazon.com/images/I/21VBjRnsH6L._SX300_SY300_QL70_ML2_.jpg,4998,659,3755,434,1243,225,50,24,12,5,8
"SWAPKART Flexible Mobile Tabletop Stand, Metal Built -for Video, Heavy Duty Foldable Lazy Bracket Clip Mount, Multi Angle Clamp for All Smartphones (White)",249,4.5,389,In stock,True,https://www.amazon.in/SWAPKART-Flexible-Tabletop-Smartphones-White/dp/B0C5XQLPQM/ref=sr_1_14?keywords=Mobile+Accessories&qid=1692377493&sr=8-14,https://m.media-amazon.com/images/I/31qE3F1HkoL._SX300_SY300_QL70_ML2_.jpg,389,336,345,311,44,25,76,12,3,2,7
